"sale_per_item","total_sold","order_count","max_sale_per_order","min_sale_per_order","average_sale_per_order","id"
"36.024","3","1","36.024","36.024","36","CA-2017-100580"
"35.98","2","1","35.98","35.98","36","CA-2014-109890"
"35.96","1","1","35.96","35.96","36","US-2017-114356"
"35.91","3","1","35.91","35.91","36","CA-2017-117933"
"35.91","3","1","35.91","35.91","36","CA-2014-127523"
"35.88","6","1","35.88","35.88","36","CA-2017-148320"
"35.88","6","1","35.88","35.88","36","CA-2015-156923"
"35.88","6","1","35.88","35.88","36","CA-2016-158617"
"35.73","6","2","25.02","10.71","18","CA-2017-151176"
"35.712","8","1","35.712","35.712","36","CA-2017-144036"
"35.56","7","1","35.56","35.56","36","CA-2017-163020"
"35.48","1","1","35.48","35.48","35","CA-2017-154137"
"35.4","5","1","35.4","35.4","35","CA-2017-139787"
"35.4","5","1","35.4","35.4","35","CA-2016-160479"
"35.352","9","1","35.352","35.352","35","CA-2016-126809"
"35.34","2","1","35.34","35.34","35","CA-2014-149244"
"35.30","5","2","20.32","14.98","18","CA-2016-136371"
"35.208","1","1","35.208","35.208","35","CA-2015-116841"
"35.2","5","1","35.2","35.2","35","US-2017-115595"
"35.184","2","1","35.184","35.184","35","US-2017-116491"
"35.168","7","1","35.168","35.168","35","CA-2017-126382"
"35.12","2","1","35.12","35.12","35","CA-2015-147816"
"35.1","6","1","35.1","35.1","35","CA-2017-116498"
"35.04","2","1","35.04","35.04","35","CA-2017-165687"
"35.01","10","2","32.13","2.88","18","CA-2016-101329"
"34.992","9","2","17.712","17.28","17","CA-2016-113138"
"34.944","3","1","34.944","34.944","35","CA-2016-130442"
"34.92","4","1","34.92","34.92","35","CA-2017-148985"
"34.79","7","1","34.79","34.79","35","CA-2014-127159"
"34.76","5","1","34.76","34.76","35","CA-2017-120719"
"34.752","9","2","31.104","3.648","17","CA-2014-165428"
"34.68","6","1","34.68","34.68","35","CA-2014-104976"
"34.68","6","2","17.64","17.04","17","CA-2016-161361"
"34.65","3","1","34.65","34.65","35","US-2017-108063"
"34.624","4","2","20.72","13.904","17","CA-2017-115427"
"34.58","1","1","34.58","34.58","35","CA-2016-101938"
"34.504","1","1","34.504","34.504","35","CA-2017-112774"
"34.5","3","1","34.5","34.5","35","CA-2017-160724"
"34.5","3","1","34.5","34.5","35","CA-2017-108294"
"34.44","3","1","34.44","34.44","34","CA-2015-131128"
"34.44","3","1","34.44","34.44","34","CA-2014-101833"
"34.418","7","2","27.2","7.218","17","US-2015-136259"
"34.38","6","2","25.71","8.67","17","CA-2016-101630"
"34.34","6","2","18.92","15.42","17","CA-2016-151155"
"34.272","3","1","34.272","34.272","34","CA-2014-130729"
"34.24","8","1","34.24","34.24","34","CA-2017-124261"
"34.240","5","2","27.184","7.056","17","CA-2017-110373"
"34.2","5","1","34.2","34.2","34","CA-2014-130155"
"34.048","6","2","23.68","10.368","17","CA-2016-162726"
"34.02","3","1","34.02","34.02","34","CA-2015-157035"
"34.0","7","2","21.4","12.6","17","CA-2014-116785"
"33.92","8","1","33.92","33.92","34","CA-2016-140564"
"33.9","5","1","33.9","33.9","34","US-2016-153129"
"33.9","5","1","33.9","33.9","34","US-2016-157840"
"33.8","5","1","33.8","33.8","34","CA-2016-161676"
"33.74","7","1","33.74","33.74","34","CA-2017-150931"
"33.62","5","1","33.62","33.62","34","CA-2017-144680"
"33.568","2","1","33.568","33.568","34","CA-2016-126795"
"33.568","2","1","33.568","33.568","34","CA-2016-111941"
"33.568","8","1","33.568","33.568","34","CA-2017-130526"
"33.552","1","1","33.552","33.552","34","CA-2014-141152"
"33.48","9","2","26.18","7.3","17","CA-2015-148432"
"33.472","8","2","17.92","15.552","17","CA-2017-149853"
"33.44","10","1","33.44","33.44","33","CA-2016-167983"
"33.4","5","1","33.4","33.4","33","CA-2016-123526"
"33.4","5","1","33.4","33.4","33","CA-2016-105900"
"33.376","4","1","33.376","33.376","33","CA-2017-104381"
"33.36","4","1","33.36","33.36","33","CA-2015-138219"
"33.3","10","2","19.4","13.9","17","CA-2017-143084"
"33.29","1","1","33.29","33.29","33","CA-2017-105543"
"33.216","8","3","20.736","2.912","11","CA-2016-143476"
"33.064","5","2","27.72","5.344","17","CA-2016-113390"
"32.985","3","1","32.985","32.985","33","CA-2015-149300"
"32.784","4","1","32.784","32.784","33","CA-2015-120397"
"32.776","1","1","32.776","32.776","33","CA-2017-165715"
"32.76","7","1","32.76","32.76","33","CA-2014-165974"
"32.751","8","3","15.696","2.628","11","CA-2016-109820"
"32.75","5","1","32.75","32.75","33","CA-2015-148628"
"32.67","9","2","21.6","11.07","16","CA-2017-117128"
"32.67","3","1","32.67","32.67","33","CA-2017-169474"
"32.56","2","1","32.56","32.56","33","CA-2017-155362"
"32.4","5","1","32.4","32.4","32","CA-2016-152646"
"32.4","5","1","32.4","32.4","32","CA-2016-120558"
"32.4","5","1","32.4","32.4","32","CA-2016-113117"
"32.4","5","1","32.4","32.4","32","CA-2014-109218"
"32.4","5","1","32.4","32.4","32","CA-2015-133025"
"32.4","5","1","32.4","32.4","32","US-2014-158365"
"32.4","5","1","32.4","32.4","32","CA-2014-161634"
"32.4","5","1","32.4","32.4","32","US-2017-148866"
"32.308","4","2","24.448","7.86","16","CA-2015-145065"
"32.160","12","2","20.808","11.352","16","CA-2014-168823"
"32.088","8","3","15.528","4.608","11","CA-2017-124597"
"32.064","6","1","32.064","32.064","32","US-2016-142251"
"32.04","3","1","32.04","32.04","32","US-2015-158589"
"32.04","4","1","32.04","32.04","32","US-2016-159093"
"31.984","2","1","31.984","31.984","32","CA-2014-136861"
"31.968","4","1","31.968","31.968","32","CA-2017-121468"
"31.96","2","1","31.96","31.96","32","CA-2016-126858"
"31.95","1","1","31.95","31.95","32","CA-2015-112053"
"31.92","2","1","31.92","31.92","32","CA-2015-120320"
"31.872","8","1","31.872","31.872","32","CA-2017-130043"
"31.84","8","1","31.84","31.84","32","CA-2014-104780"
"31.83","6","2","17.94","13.89","16","CA-2016-123176"
"31.8","3","1","31.8","31.8","32","CA-2017-108756"
"31.782","8","3","20.104","3.798","11","CA-2015-168809"
"31.744","2","1","31.744","31.744","32","CA-2017-146185"
"31.74","8","2","19.44","12.3","16","CA-2017-148355"
"31.68","6","2","21.72","9.96","16","CA-2014-156433"
"31.56","3","1","31.56","31.56","32","CA-2016-159639"
"31.56","3","1","31.56","31.56","32","CA-2015-148495"
"31.56","3","1","31.56","31.56","32","CA-2016-147578"
"31.538","7","2","29.6","1.938","16","CA-2015-149636"
"31.44","3","1","31.44","31.44","31","CA-2017-107986"
"31.408","13","4","9.96","6.048","8","US-2014-127635"
"31.4","2","1","31.4","31.4","31","CA-2016-162901"
"31.4","5","1","31.4","31.4","31","CA-2016-165148"
"31.40","8","3","17.34","3.38","10","CA-2014-103331"
"31.36","4","1","31.36","31.36","31","CA-2016-109407"
"31.35","6","2","26.4","4.95","16","US-2017-131849"
"31.12","4","1","31.12","31.12","31","CA-2015-167696"
"31.104","6","1","31.104","31.104","31","US-2016-136581"
"31.086","3","1","31.086","31.086","31","CA-2016-118178"
"31.08","4","1","31.08","31.08","31","CA-2015-166800"
"31.072","10","2","20.544","10.528","16","CA-2017-117044"
"31.05","3","1","31.05","31.05","31","US-2014-109036"
"31.008","1","1","31.008","31.008","31","CA-2016-160598"
"30.96","8","1","30.96","30.96","31","CA-2014-138023"
"30.96","6","1","30.96","30.96","31","CA-2016-153185"
"30.90","5","2","17.94","12.96","15","CA-2017-161970"
"30.84","2","1","30.84","30.84","31","CA-2015-129098"
"30.72","9","3","12.54","8.94","10","CA-2014-113320"
"30.56","5","1","30.56","30.56","31","US-2017-119319"
"30.46","4","2","23.1","7.36","15","CA-2014-133851"
"30.41","3","2","27.44","2.97","15","CA-2017-127705"
"30.392","6","2","16.392","14","15","CA-2016-126627"
"30.384","1","1","30.384","30.384","30","CA-2017-100783"
"30.36","4","1","30.36","30.36","30","CA-2016-128972"
"30.36","5","1","30.36","30.36","30","CA-2014-156314"
"30.352","2","1","30.352","30.352","30","CA-2016-161662"
"30.352","5","2","18.688","11.664","15","CA-2017-101700"
"30.344","2","1","30.344","30.344","30","CA-2016-167605"
"30.336","5","2","15.984","14.352","15","US-2017-115252"
"30.336","4","1","30.336","30.336","30","CA-2016-122511"
"30.336","6","1","30.336","30.336","30","CA-2017-149720"
"30.32","4","1","30.32","30.32","30","CA-2017-127656"
"30.264","7","2","21.48","8.784","15","CA-2015-129112"
"30.246","15","3","20.856","2.862","10","CA-2014-107398"
"29.99","1","1","29.99","29.99","30","CA-2015-169740"
"29.970","8","2","27.018","2.952","15","US-2016-150567"
"29.97","3","1","29.97","29.97","30","CA-2017-109750"
"29.97","3","1","29.97","29.97","30","US-2015-129553"
"29.9","5","1","29.9","29.9","30","CA-2017-154102"
"29.9","5","1","29.9","29.9","30","CA-2015-131779"
"29.84","2","1","29.84","29.84","30","CA-2017-161088"
"29.79","3","1","29.79","29.79","30","CA-2015-163762"
"29.74","1","1","29.74","29.74","30","CA-2016-152940"
"29.7","3","1","29.7","29.7","30","US-2017-160143"
"29.69","5","3","15.28","5.68","10","CA-2017-100013"
"29.664","6","2","21.744","7.92","15","CA-2017-138779"
"29.61","9","1","29.61","29.61","30","CA-2016-169215"
"29.50","5","2","14.94","14.56","15","CA-2014-138100"
"29.472","3","1","29.472","29.472","29","CA-2016-152814"
"29.472","3","1","29.472","29.472","29","CA-2017-107727"
"29.392","4","2","18.544","10.848","15","CA-2017-122644"
"29.384","4","2","26.176","3.208","15","CA-2016-139234"
"29.34","3","1","29.34","29.34","29","CA-2016-119683"
"29.328","3","1","29.328","29.328","29","CA-2017-121412"
"29.304","3","1","29.304","29.304","29","CA-2015-165813"
"29.26","5","2","19.44","9.82","15","CA-2017-148068"
"29.24","4","1","29.24","29.24","29","CA-2014-102085"
"29.22","3","1","29.22","29.22","29","CA-2015-114048"
"29.16","3","1","29.16","29.16","29","US-2017-163195"
"29.12","5","1","29.12","29.12","29","CA-2016-140207"
"29.05","5","1","29.05","29.05","29","US-2016-133508"
"29","2","1","29","29","29","CA-2016-101378"
"28.91","7","1","28.91","28.91","29","US-2017-104955"
"28.85","5","1","28.85","28.85","29","US-2016-115952"
"28.836","4","2","20.388","8.448","14","CA-2014-169649"
"28.830","11","3","17.712","4.86","10","CA-2017-152198"
"28.8","3","1","28.8","28.8","29","CA-2016-105473"
"28.8","9","1","28.8","28.8","29","CA-2014-147900"
"28.776","9","2","18.336","10.44","14","CA-2017-150959"
"28.524","5","2","21.936","6.588","14","CA-2015-143077"
"28.47","8","2","15.24","13.23","14","CA-2017-133431"
"28.416","5","2","24.672","3.744","14","CA-2017-123043"
"28.4","5","1","28.4","28.4","28","CA-2016-154508"
"28.38","6","2","25.9","2.48","14","CA-2017-135111"
"28.16","4","1","28.16","28.16","28","CA-2017-107342"
"28.08","3","1","28.08","28.08","28","CA-2017-120894"
"27.968","2","1","27.968","27.968","28","CA-2014-138072"
"27.93","3","1","27.93","27.93","28","CA-2016-161207"
"27.88","2","1","27.88","27.88","28","CA-2016-142615"
"27.86","7","1","27.86","27.86","28","CA-2016-159765"
"27.792","3","1","27.792","27.792","28","CA-2016-157742"
"27.76","4","1","27.76","27.76","28","CA-2017-123701"
"27.68","2","1","27.68","27.68","28","CA-2016-113817"
"27.58","2","1","27.58","27.58","28","CA-2017-154123"
"27.504","6","2","15.552","11.952","14","CA-2015-111703"
"27.46","2","1","27.46","27.46","27","CA-2017-110625"
"27.46","2","1","27.46","27.46","27","CA-2014-155271"
"27.42","1","1","27.42","27.42","27","CA-2017-107874"
"27.264","2","1","27.264","27.264","27","CA-2016-162614"
"27.24","5","1","27.24","27.24","27","CA-2016-138037"
"27.216","3","1","27.216","27.216","27","CA-2015-160794"
"27.21","8","2","18","9.21","14","CA-2016-153346"
"27.18","3","1","27.18","27.18","27","US-2017-103226"
"27.168","4","1","27.168","27.168","27","US-2015-165449"
"26.976","4","1","26.976","26.976","27","CA-2015-169278"
"26.96","2","1","26.96","26.96","27","CA-2015-121391"
"26.94","3","1","26.94","26.94","27","CA-2016-149237"
"26.9","5","1","26.9","26.9","27","US-2015-145121"
"26.88","8","1","26.88","26.88","27","CA-2017-127621"
"26.82","4","2","19.44","7.38","13","CA-2015-140375"
"26.8","2","1","26.8","26.8","27","CA-2015-144253"
"26.72","5","1","26.72","26.72","27","CA-2017-154088"
"26.632","1","1","26.632","26.632","27","US-2014-164644"
"26.4","5","1","26.4","26.4","26","CA-2017-103009"
"26.352","3","1","26.352","26.352","26","CA-2017-163874"
"26.352","8","1","26.352","26.352","26","CA-2016-130484"
"26.336","4","1","26.336","26.336","26","US-2016-155180"
"26.16","4","1","26.16","26.16","26","CA-2017-127803"
"26.15","3","2","19.99","6.16","13","CA-2017-155558"
"26.136","3","1","26.136","26.136","26","CA-2014-115056"
"26.128","8","2","13.128","13","13","CA-2014-145576"
"26.056","11","2","23.68","2.376","13","CA-2017-108322"
"25.99","1","1","25.99","25.99","26","CA-2015-118227"
"25.952","5","2","13.28","12.672","13","CA-2014-107916"
"25.92","4","1","25.92","25.92","26","CA-2017-100433"
"25.92","5","1","25.92","25.92","26","CA-2017-160458"
"25.92","4","1","25.92","25.92","26","CA-2016-155439"
"25.92","4","1","25.92","25.92","26","CA-2014-164861"
"25.92","4","1","25.92","25.92","26","CA-2017-105326"
"25.9","5","1","25.9","25.9","26","CA-2015-115924"
"25.87","5","2","22.72","3.15","13","CA-2015-154900"
"25.83","3","1","25.83","25.83","26","CA-2017-107314"
"25.83","7","1","25.83","25.83","26","US-2016-154256"
"25.696","2","1","25.696","25.696","26","US-2017-105697"
"25.68","6","1","25.68","25.68","26","US-2017-140074"
"25.632","3","1","25.632","25.632","26","CA-2016-120250"
"25.584","2","1","25.584","25.584","26","CA-2016-103359"
"25.5","3","1","25.5","25.5","26","CA-2014-120432"
"25.5","3","1","25.5","25.5","26","CA-2017-167976"
"25.488","2","1","25.488","25.488","25","CA-2015-109113"
"25.488","2","1","25.488","25.488","25","CA-2015-112823"
"25.472","4","1","25.472","25.472","25","CA-2017-131156"
"25.35","3","1","25.35","25.35","25","CA-2016-165561"
"25.344","6","1","25.344","25.344","25","CA-2015-144386"
"25.344","4","1","25.344","25.344","25","CA-2017-158883"
"25.248","3","1","25.248","25.248","25","CA-2014-110422"
"25.184","6","3","15.552","4.448","8","CA-2014-158442"
"25.176","4","1","25.176","25.176","25","US-2015-150161"
"25.16","5","1","25.16","25.16","25","US-2014-165589"
"25.11","3","1","25.11","25.11","25","US-2017-123281"
"25.06","2","1","25.06","25.06","25","CA-2017-147753"
"25.06","2","1","25.06","25.06","25","US-2014-111353"
"25.06","7","1","25.06","25.06","25","CA-2017-110926"
"25.06","2","1","25.06","25.06","25","CA-2016-166625"
"25.032","3","1","25.032","25.032","25","US-2015-138716"
"24.96","4","1","24.96","24.96","25","US-2015-141684"
"24.904","3","2","13.488","11.416","12","CA-2016-131639"
"24.9","5","1","24.9","24.9","25","CA-2014-147235"
"24.85","5","1","24.85","24.85","25","CA-2016-163937"
"24.85","7","1","24.85","24.85","25","CA-2016-157868"
"24.816","2","1","24.816","24.816","25","CA-2015-148859"
"24.784","1","1","24.784","24.784","25","CA-2016-100083"
"24.720","5","2","14.352","10.368","12","CA-2014-165379"
"24.703","5","2","20.608","4.095","12","US-2016-150357"
"24.7","5","1","24.7","24.7","25","CA-2016-124233"
"24.678","5","2","20.928","3.75","12","US-2017-146416"
"24.64","4","1","24.64","24.64","25","CA-2015-126186"
"24.620","10","2","13.392","11.228","12","US-2017-108245"
"24.588","2","1","24.588","24.588","25","CA-2015-102806"
"24.57","5","2","15.25","9.32","12","CA-2017-110478"
"24.56","2","1","24.56","24.56","25","CA-2015-136105"
"24.56","2","1","24.56","24.56","25","CA-2015-164623"
"24.56","2","1","24.56","24.56","25","CA-2014-138296"
"24.55","5","1","24.55","24.55","25","CA-2017-104822"
"24.500","4","2","22.608","1.892","12","CA-2017-155642"
"24.448","4","1","24.448","24.448","24","CA-2017-146136"
"24.448","4","1","24.448","24.448","24","CA-2017-122112"
"24.4","2","1","24.4","24.4","24","CA-2015-134922"
"24.288","4","2","15.84","8.448","12","CA-2017-127922"
"24.24","7","2","12.72","11.52","12","CA-2014-162362"
"24.192","9","1","24.192","24.192","24","CA-2015-146465"
"24.066","11","2","16.56","7.506","12","CA-2016-116232"
"24.048","9","1","24.048","24.048","24","CA-2017-103156"
"24.048","9","2","13.776","10.272","12","CA-2017-142867"
"24","2","1","24","24","24","US-2017-166233"
"23.992","2","1","23.992","23.992","24","CA-2017-100356"
"23.988","2","1","23.988","23.988","24","US-2016-106677"
"23.976","4","1","23.976","23.976","24","CA-2016-116974"
"23.976","3","1","23.976","23.976","24","CA-2014-110030"
"23.968","2","1","23.968","23.968","24","CA-2016-117408"
"23.952","2","1","23.952","23.952","24","CA-2016-109057"
"23.92","4","1","23.92","23.92","24","CA-2016-129903"
"23.904","6","1","23.904","23.904","24","CA-2015-119942"
"23.888","10","3","12.224","2.304","8","CA-2017-131618"
"23.88","6","1","23.88","23.88","24","CA-2017-107461"
"23.85","5","1","23.85","23.85","24","CA-2017-164049"
"23.832","3","1","23.832","23.832","24","CA-2017-160087"
"23.766","10","2","19.608","4.158","12","CA-2017-158120"
"23.68","2","1","23.68","23.68","24","CA-2017-105144"
"23.68","2","1","23.68","23.68","24","CA-2014-110352"
"23.616","8","1","23.616","23.616","24","CA-2016-121993"
"23.55","5","1","23.55","23.55","24","CA-2017-144568"
"23.472","3","1","23.472","23.472","23","CA-2014-159625"
"23.472","3","1","23.472","23.472","23","CA-2014-142951"
"23.472","3","1","23.472","23.472","23","CA-2014-107573"
"23.36","4","1","23.36","23.36","23","CA-2017-108091"
"23.36","2","1","23.36","23.36","23","CA-2016-158043"
"23.34","3","1","23.34","23.34","23","CA-2016-169026"
"23.24","5","1","23.24","23.24","23","CA-2017-150609"
"23.18","2","1","23.18","23.18","23","CA-2017-162936"
"23.16","2","1","23.16","23.16","23","US-2017-141943"
"23.120","10","2","20.016","3.104","12","US-2014-130358"
"23.12","5","1","23.12","23.12","23","CA-2016-164035"
"23.12","4","1","23.12","23.12","23","CA-2017-123659"
"23.1","2","1","23.1","23.1","23","CA-2017-143651"
"23.08","2","1","23.08","23.08","23","CA-2017-152968"
"23.04","8","1","23.04","23.04","23","CA-2016-104689"
"22.992","8","2","15.12","7.872","11","CA-2017-152499"
"22.98","5","2","18.9","4.08","11","CA-2016-106656"
"22.96","7","1","22.96","22.96","23","CA-2017-146458"
"22.96","2","1","22.96","22.96","23","CA-2015-132815"
"22.92","3","1","22.92","22.92","23","CA-2015-133536"
"22.92","3","1","22.92","22.92","23","CA-2016-112340"
"22.848","2","1","22.848","22.848","23","CA-2015-152513"
"22.77","3","1","22.77","22.77","23","CA-2017-119564"
"22.752","6","1","22.752","22.752","23","CA-2016-149349"
"22.744","9","2","20.992","1.752","11","CA-2017-130904"
"22.72","4","1","22.72","22.72","23","CA-2017-133333"
"22.63","9","2","15.47","7.16","11","CA-2017-134649"
"22.608","3","1","22.608","22.608","23","US-2016-120460"
"22.58","2","1","22.58","22.58","23","CA-2017-134607"
"22.549","8","4","10.48","2.469","6","CA-2015-120845"
"22.48","1","1","22.48","22.48","22","CA-2016-113803"
"22.44","8","2","16.68","5.76","11","CA-2017-169264"
"22.38","2","1","22.38","22.38","22","US-2014-100279"
"22.368","4","1","22.368","22.368","22","US-2015-167220"
"22.320","5","2","11.952","10.368","11","CA-2014-148285"
"22.288","3","2","14.368","7.92","11","CA-2015-154795"
"22.288","7","1","22.288","22.288","22","CA-2015-129700"
"22.24","2","1","22.24","22.24","22","US-2014-154655"
"22.2","5","1","22.2","22.2","22","CA-2015-158792"
"22.2","6","1","22.2","22.2","22","CA-2015-133627"
"22.160","15","3","12.544","1.344","7","CA-2016-169922"
"22.14","3","1","22.14","22.14","22","CA-2016-114951"
"22","5","1","22","22","22","US-2017-140312"
"22","4","1","22","22","22","CA-2016-128727"
"22","10","1","22","22","22","CA-2017-146724"
"22.00","5","2","15.52","6.48","11","CA-2014-146528"
"21.99","5","1","21.99","21.99","22","CA-2017-142489"
"21.98","7","1","21.98","21.98","22","CA-2014-104829"
"21.98","2","1","21.98","21.98","22","CA-2015-128993"
"21.96","2","1","21.96","21.96","22","CA-2017-117009"
"21.93","3","1","21.93","21.93","22","US-2015-134271"
"21.93","3","1","21.93","21.93","22","CA-2017-160661"
"21.88","2","1","21.88","21.88","22","CA-2016-120859"
"21.88","5","1","21.88","21.88","22","US-2016-154361"
"21.744","3","1","21.744","21.744","22","CA-2017-105074"
"21.56","7","1","21.56","21.56","22","CA-2014-130274"
"21.504","11","2","11.232","10.272","11","CA-2016-155670"
"21.48","6","1","21.48","21.48","21","CA-2016-111115"
"21.4","5","1","21.4","21.4","21","US-2016-152835"
"21.4","5","1","21.4","21.4","21","CA-2014-141278"
"21.4","5","1","21.4","21.4","21","CA-2017-160934"
"21.396","10","2","11.808","9.588","11","CA-2014-133809"
"21.376","5","2","19.008","2.368","11","CA-2014-100363"
"21.376","11","2","18.864","2.512","11","CA-2015-127607"
"21.36","8","1","21.36","21.36","21","CA-2015-151624"
"21.36","5","1","21.36","21.36","21","CA-2014-165568"
"21.34","2","1","21.34","21.34","21","CA-2015-115420"
"21.336","7","1","21.336","21.336","21","CA-2017-116204"
"21.312","3","1","21.312","21.312","21","CA-2017-163671"
"21.24","3","1","21.24","21.24","21","CA-2014-127936"
"21.21","7","1","21.21","21.21","21","CA-2016-155446"
"21.204","3","1","21.204","21.204","21","CA-2016-136595"
"21.19","4","2","15.24","5.95","11","CA-2014-103807"
"21.12","4","1","21.12","21.12","21","CA-2016-101168"
"21.12","4","1","21.12","21.12","21","CA-2017-150602"
"21.12","5","1","21.12","21.12","21","CA-2015-129392"
"21.11","5","3","9.54","5.76","7","US-2015-130491"
"21.072","3","1","21.072","21.072","21","US-2016-137547"
"20.96","4","1","20.96","20.96","21","CA-2015-142139"
"20.936","1","1","20.936","20.936","21","CA-2016-128307"
"20.88","8","1","20.88","20.88","21","CA-2014-110527"
"20.8","2","1","20.8","20.8","21","CA-2015-101007"
"20.784","4","2","15.552","5.232","10","CA-2015-135363"
"20.768","2","1","20.768","20.768","21","CA-2017-104318"
"20.768","8","1","20.768","20.768","21","US-2015-168914"
"20.736","4","1","20.736","20.736","21","CA-2017-141614"
"20.736","4","1","20.736","20.736","21","US-2017-141698"
"20.736","4","1","20.736","20.736","21","CA-2014-151554"
"20.736","4","1","20.736","20.736","21","CA-2017-106537"
"20.736","4","1","20.736","20.736","21","CA-2017-134173"
"20.736","4","1","20.736","20.736","21","US-2015-137533"
"20.7","2","1","20.7","20.7","21","US-2017-118535"
"20.696","7","2","14.432","6.264","10","CA-2015-121132"
"20.664","7","1","20.664","20.664","21","US-2017-120908"
"20.64","5","1","20.64","20.64","21","CA-2017-144820"
"20.544","6","1","20.544","20.544","21","CA-2017-112984"
"20.451","9","2","16.032","4.419","10","CA-2015-111325"
"20.24","1","1","20.24","20.24","20","CA-2015-148964"
"20.23","7","1","20.23","20.23","20","CA-2017-169810"
"20.16","7","1","20.16","20.16","20","US-2016-131058"
"20.16","7","1","20.16","20.16","20","CA-2017-151428"
"20.12","4","2","11.56","8.56","10","CA-2017-108931"
"20.104","1","1","20.104","20.104","20","CA-2015-128860"
"20.07","3","1","20.07","20.07","20","CA-2017-151190"
"20.04","6","1","20.04","20.04","20","CA-2014-109134"
"19.98","1","1","19.98","19.98","20","CA-2017-163818"
"19.98","2","1","19.98","19.98","20","US-2016-119270"
"19.98","2","1","19.98","19.98","20","CA-2014-118304"
"19.92","5","1","19.92","19.92","20","CA-2014-153150"
"19.83","1","1","19.83","19.83","20","CA-2017-147144"
"19.824","6","1","19.824","19.824","20","CA-2015-103961"
"19.76","4","1","19.76","19.76","20","CA-2017-107244"
"19.76","4","1","19.76","19.76","20","CA-2017-143434"
"19.752","3","1","19.752","19.752","20","CA-2014-152296"
"19.68","6","1","19.68","19.68","20","CA-2014-122679"
"19.67","5","2","13.11","6.56","10","CA-2017-150525"
"19.65","3","1","19.65","19.65","20","CA-2015-156524"
"19.648","2","1","19.648","19.648","20","CA-2016-144337"
"19.616","4","2","13.712","5.904","10","CA-2016-117660"
"19.584","6","2","10.368","9.216","10","CA-2015-144288"
"19.56","5","1","19.56","19.56","20","CA-2017-111178"
"19.56","4","1","19.56","19.56","20","CA-2015-121552"
"19.54","2","1","19.54","19.54","20","CA-2016-147683"
"19.536","3","1","19.536","19.536","20","CA-2014-141817"
"19.52","2","1","19.52","19.52","20","CA-2017-125745"
"19.46","7","1","19.46","19.46","19","CA-2015-144652"
"19.456","4","1","19.456","19.456","19","CA-2014-155852"
"19.456","4","1","19.456","19.456","19","CA-2014-156545"
"19.44","3","1","19.44","19.44","19","US-2016-106313"
"19.44","3","1","19.44","19.44","19","CA-2015-160213"
"19.44","3","1","19.44","19.44","19","CA-2017-115777"
"19.44","3","1","19.44","19.44","19","CA-2015-167479"
"19.44","3","1","19.44","19.44","19","CA-2017-168179"
"19.44","3","1","19.44","19.44","19","US-2014-112795"
"19.44","3","1","19.44","19.44","19","CA-2014-130813"
"19.44","3","1","19.44","19.44","19","CA-2015-150196"
"19.44","3","1","19.44","19.44","19","CA-2014-133354"
"19.44","3","1","19.44","19.44","19","CA-2016-100307"
"19.44","3","1","19.44","19.44","19","US-2016-114776"
"19.312","2","1","19.312","19.312","19","CA-2016-132990"
"19.3","5","1","19.3","19.3","19","US-2014-147606"
"19.296","3","1","19.296","19.296","19","CA-2016-168921"
"19.198","11","2","12.222","6.976","10","CA-2017-146024"
"19.152","3","1","19.152","19.152","19","CA-2015-141936"
"19.136","2","1","19.136","19.136","19","CA-2016-112382"
"19.120","4","2","10.744","8.376","10","CA-2017-159884"
"19.104","6","2","15.552","3.552","10","CA-2017-134285"
"19.104","3","1","19.104","19.104","19","CA-2017-158967"
"19.05","3","1","19.05","19.05","19","CA-2017-114440"
"19.04","4","1","19.04","19.04","19","CA-2017-117394"
"19.008","8","1","19.008","19.008","19","CA-2017-153654"
"19.002","5","2","16.056","2.946","10","US-2017-124303"
"19","5","1","19","19","19","CA-2015-130610"
"18.97","1","1","18.97","18.97","19","US-2016-101497"
"18.96","2","1","18.96","18.96","19","CA-2016-119641"
"18.96","2","1","18.96","18.96","19","CA-2017-105886"
"18.9","3","1","18.9","18.9","19","CA-2015-120446"
"18.9","6","1","18.9","18.9","19","CA-2014-105172"
"18.9","3","1","18.9","18.9","19","CA-2016-140046"
"18.9","3","1","18.9","18.9","19","CA-2016-136287"
"18.84","3","1","18.84","18.84","19","CA-2016-147067"
"18.84","3","1","18.84","18.84","19","CA-2017-128629"
"18.784","11","2","10.464","8.32","9","CA-2014-166884"
"18.76","2","1","18.76","18.76","19","CA-2017-122280"
"18.75","5","1","18.75","18.75","19","CA-2014-100860"
"18.720","3","2","9.392","9.328","9","CA-2016-128923"
"18.72","2","1","18.72","18.72","19","CA-2016-151512"
"18.704","7","1","18.704","18.704","19","CA-2017-164000"
"18.648","7","1","18.648","18.648","19","US-2014-156216"
"18.54","2","1","18.54","18.54","19","CA-2015-150511"
"18.528","4","1","18.528","18.528","19","CA-2017-152261"
"18.48","2","1","18.48","18.48","18","CA-2016-157364"
"18.464","4","1","18.464","18.464","18","CA-2014-113964"
"18.432","8","1","18.432","18.432","18","CA-2016-137652"
"18.416","9","2","14.76","3.656","9","CA-2015-156377"
"18.368","4","1","18.368","18.368","18","US-2017-168802"
"18.28","2","1","18.28","18.28","18","CA-2017-135783"
"18.24","3","1","18.24","18.24","18","CA-2017-143217"
"18.24","2","1","18.24","18.24","18","CA-2014-134621"
"18.192","6","2","11.952","6.24","9","US-2016-114888"
