"ID","Priority","Sale"
"US-2015-100531","Normal","39.368"
"CA-2017-151855","Normal","39.252"
"CA-2014-166730","Normal","39.128"
"CA-2014-155208","Normal","39.072"
"CA-2016-145492","Normal","39"
"CA-2014-126802","Normal","38.976"
"US-2017-114034","Normal","38.88"
"CA-2016-147473","Normal","38.88"
"US-2015-140851","Normal","38.88"
"US-2017-158946","Normal","38.864"
"CA-2014-148614","Normal","38.66"
"US-2014-161305","Normal","38.572"
"CA-2015-105221","Normal","38.528"
"CA-2015-159380","Normal","38.52"
"CA-2017-130148","Normal","38.38"
"CA-2017-156139","Normal","38.376"
"CA-2016-105263","Normal","38.34"
"CA-2016-166443","Normal","38.29"
"CA-2016-130680","Normal","38.24"
"US-2017-118038","Normal","38.196"
"CA-2016-140641","Normal","38.19"
"CA-2017-163188","Normal","38.16"
"CA-2016-103919","Normal","38.08"
"CA-2014-126200","Normal","38.064"
"US-2017-108700","Normal","38.016"
"CA-2017-118521","Normal","37.94"
"CA-2016-154998","Normal","37.94"
"CA-2015-142055","Normal","37.94"
"CA-2017-169411","Normal","37.93"
"CA-2015-132276","Normal","37.776"
"CA-2016-141523","Normal","37.768"
"CA-2015-153738","Normal","37.68"
"CA-2017-150707","Normal","37.66"
"CA-2016-166618","Normal","37.63"
"US-2017-133781","Normal","37.608"
"CA-2017-120614","Normal","37.52"
"CA-2017-104647","Normal","37.44"
"CA-2014-138709","Normal","37.44"
"US-2016-144477","Normal","37.312"
"US-2014-139500","Normal","37.296"
"CA-2016-123414","Normal","37.264"
"CA-2017-152926","Normal","37.208"
"CA-2016-149335","Normal","37.17"
"CA-2016-142762","Normal","37.05"
"CA-2017-115805","Normal","36.792"
"CA-2017-128160","Normal","36.672"
"CA-2016-104311","Normal","36.648"
"CA-2015-130876","Normal","36.63"
"CA-2015-127418","Normal","36.624"
"CA-2014-126963","Normal","36.544"
"CA-2016-101623","Normal","36.48"
"US-2017-111920","Normal","36.44"
"US-2016-117541","Normal","36.37"
"CA-2016-116918","Normal","36.364"
"CA-2014-169852","Normal","36.36"
"CA-2017-106852","Normal","36.352"
"CA-2016-132409","Normal","36.352"
"CA-2014-139451","Normal","36.29"
"CA-2015-158148","Normal","36.27"
"US-2014-160780","Normal","36.252"
"CA-2016-125794","Normal","36.24"
"CA-2016-130001","Normal","36.24"
"US-2016-134761","Normal","36.192"
"CA-2016-124814","Normal","36.16"
"CA-2014-146990","Normal","36.10"
"CA-2017-112865","Normal","36.048"
"CA-2017-100580","Normal","36.024"
"CA-2014-109890","Normal","35.98"
"US-2017-114356","Normal","35.96"
"CA-2017-117933","Normal","35.91"
"CA-2014-127523","Normal","35.91"
"CA-2017-148320","Normal","35.88"
"CA-2015-156923","Normal","35.88"
"CA-2016-158617","Normal","35.88"
"CA-2017-151176","Normal","35.73"
"CA-2017-144036","Normal","35.712"
"CA-2017-163020","Normal","35.56"
"CA-2017-154137","Normal","35.48"
"CA-2017-139787","Normal","35.4"
"CA-2016-160479","Normal","35.4"
"CA-2016-126809","Normal","35.352"
"CA-2014-149244","Normal","35.34"
"CA-2016-136371","Normal","35.30"
"CA-2015-116841","Normal","35.208"
"US-2017-115595","Normal","35.2"
"US-2017-116491","Normal","35.184"
"CA-2017-126382","Normal","35.168"
"CA-2015-147816","Normal","35.12"
"CA-2017-116498","Normal","35.1"
"CA-2017-165687","Normal","35.04"
"CA-2016-101329","Normal","35.01"
"CA-2016-113138","Normal","34.992"
"CA-2016-130442","Normal","34.944"
"CA-2017-148985","Normal","34.92"
"CA-2014-127159","Normal","34.79"
"CA-2017-120719","Normal","34.76"
"CA-2014-165428","Normal","34.752"
"CA-2014-104976","Normal","34.68"
"CA-2016-161361","Normal","34.68"
"US-2017-108063","Normal","34.65"
"CA-2017-115427","Normal","34.624"
"CA-2016-101938","Normal","34.58"
"CA-2017-112774","Normal","34.504"
"CA-2017-160724","Normal","34.5"
"CA-2017-108294","Normal","34.5"
"CA-2015-131128","Normal","34.44"
"CA-2014-101833","Normal","34.44"
"US-2015-136259","Normal","34.418"
"CA-2016-101630","Normal","34.38"
"CA-2016-151155","Normal","34.34"
"CA-2014-130729","Normal","34.272"
"CA-2017-124261","Normal","34.24"
"CA-2017-110373","Normal","34.240"
"CA-2014-130155","Normal","34.2"
"CA-2016-162726","Normal","34.048"
"CA-2015-157035","Normal","34.02"
"CA-2014-116785","Normal","34.0"
"CA-2016-140564","Normal","33.92"
"US-2016-153129","Normal","33.9"
"US-2016-157840","Normal","33.9"
"CA-2016-161676","Normal","33.8"
"CA-2017-150931","Normal","33.74"
"CA-2017-144680","Normal","33.62"
"CA-2016-126795","Normal","33.568"
"CA-2016-111941","Normal","33.568"
"CA-2017-130526","Normal","33.568"
"CA-2014-141152","Normal","33.552"
"CA-2015-148432","Normal","33.48"
"CA-2017-149853","Normal","33.472"
"CA-2016-167983","Normal","33.44"
"CA-2016-123526","Normal","33.4"
"CA-2016-105900","Normal","33.4"
"CA-2017-104381","Normal","33.376"
"CA-2015-138219","Normal","33.36"
"CA-2017-143084","Normal","33.3"
"CA-2017-105543","Normal","33.29"
"CA-2016-143476","Normal","33.216"
"CA-2016-113390","Normal","33.064"
"CA-2015-149300","Normal","32.985"
"CA-2015-120397","Normal","32.784"
"CA-2017-165715","Normal","32.776"
"CA-2014-165974","Normal","32.76"
"CA-2016-109820","Normal","32.751"
"CA-2015-148628","Normal","32.75"
"CA-2017-117128","Normal","32.67"
"CA-2017-169474","Normal","32.67"
"CA-2017-155362","Normal","32.56"
"CA-2016-152646","Normal","32.4"
"CA-2016-120558","Normal","32.4"
"CA-2016-113117","Normal","32.4"
"CA-2014-109218","Normal","32.4"
"CA-2015-133025","Normal","32.4"
"US-2014-158365","Normal","32.4"
"CA-2014-161634","Normal","32.4"
"US-2017-148866","Normal","32.4"
"CA-2015-145065","Normal","32.308"
"CA-2014-168823","Normal","32.160"
"CA-2017-124597","Normal","32.088"
"US-2016-142251","Normal","32.064"
"US-2015-158589","Normal","32.04"
"US-2016-159093","Normal","32.04"
"CA-2014-136861","Normal","31.984"
"CA-2017-121468","Normal","31.968"
"CA-2016-126858","Normal","31.96"
"CA-2015-112053","Normal","31.95"
"CA-2015-120320","Normal","31.92"
"CA-2017-130043","Normal","31.872"
"CA-2014-104780","Normal","31.84"
"CA-2016-123176","Normal","31.83"
"CA-2017-108756","Normal","31.8"
"CA-2015-168809","Normal","31.782"
"CA-2017-146185","Normal","31.744"
"CA-2017-148355","Normal","31.74"
"CA-2014-156433","Normal","31.68"
"CA-2016-159639","Normal","31.56"
"CA-2015-148495","Normal","31.56"
"CA-2016-147578","Normal","31.56"
"CA-2015-149636","Normal","31.538"
"CA-2017-107986","Normal","31.44"
"US-2014-127635","Normal","31.408"
"CA-2016-162901","Normal","31.4"
"CA-2016-165148","Normal","31.4"
"CA-2014-103331","Normal","31.40"
"CA-2016-109407","Normal","31.36"
"US-2017-131849","Normal","31.35"
"CA-2015-167696","Normal","31.12"
"US-2016-136581","Normal","31.104"
"CA-2016-118178","Normal","31.086"
"CA-2015-166800","Normal","31.08"
"CA-2017-117044","Normal","31.072"
"US-2014-109036","Normal","31.05"
"CA-2016-160598","Normal","31.008"
"CA-2014-138023","Normal","30.96"
"CA-2016-153185","Normal","30.96"
"CA-2017-161970","Normal","30.90"
"CA-2015-129098","Normal","30.84"
"CA-2014-113320","Normal","30.72"
"US-2017-119319","Normal","30.56"
"CA-2014-133851","Normal","30.46"
"CA-2017-127705","Normal","30.41"
"CA-2016-126627","Normal","30.392"
"CA-2017-100783","Normal","30.384"
"CA-2016-128972","Normal","30.36"
"CA-2014-156314","Normal","30.36"
"CA-2016-161662","Normal","30.352"
"CA-2017-101700","Normal","30.352"
"CA-2016-167605","Normal","30.344"
"US-2017-115252","Normal","30.336"
"CA-2016-122511","Normal","30.336"
"CA-2017-149720","Normal","30.336"
"CA-2017-127656","Normal","30.32"
"CA-2015-129112","Normal","30.264"
"CA-2014-107398","Normal","30.246"
"CA-2015-169740","Normal","29.99"
"US-2016-150567","Normal","29.970"
"CA-2017-109750","Normal","29.97"
"US-2015-129553","Normal","29.97"
"CA-2017-154102","Normal","29.9"
"CA-2015-131779","Normal","29.9"
"CA-2017-161088","Normal","29.84"
"CA-2015-163762","Normal","29.79"
"CA-2016-152940","Normal","29.74"
"US-2017-160143","Normal","29.7"
"CA-2017-100013","Normal","29.69"
"CA-2017-138779","Normal","29.664"
"CA-2016-169215","Normal","29.61"
"CA-2014-138100","Normal","29.50"
"CA-2016-152814","Normal","29.472"
"CA-2017-107727","Normal","29.472"
"CA-2017-122644","Normal","29.392"
"CA-2016-139234","Normal","29.384"
"CA-2016-119683","Normal","29.34"
"CA-2017-121412","Normal","29.328"
"CA-2015-165813","Normal","29.304"
"CA-2017-148068","Normal","29.26"
"CA-2014-102085","Normal","29.24"
"CA-2015-114048","Normal","29.22"
"US-2017-163195","Normal","29.16"
"CA-2016-140207","Normal","29.12"
"US-2016-133508","Normal","29.05"
"CA-2016-101378","Normal","29"
"US-2017-104955","Normal","28.91"
"US-2016-115952","Normal","28.85"
"CA-2014-169649","Normal","28.836"
"CA-2017-152198","Normal","28.830"
"CA-2016-105473","Normal","28.8"
"CA-2014-147900","Normal","28.8"
"CA-2017-150959","Normal","28.776"
"CA-2015-143077","Normal","28.524"
"CA-2017-133431","Normal","28.47"
"CA-2017-123043","Normal","28.416"
"CA-2016-154508","Normal","28.4"
"CA-2017-135111","Normal","28.38"
"CA-2017-107342","Normal","28.16"
"CA-2017-120894","Normal","28.08"
"CA-2014-138072","Normal","27.968"
"CA-2016-161207","Normal","27.93"
"CA-2016-142615","Normal","27.88"
"CA-2016-159765","Normal","27.86"
"CA-2016-157742","Normal","27.792"
"CA-2017-123701","Normal","27.76"
"CA-2016-113817","Normal","27.68"
"CA-2017-154123","Normal","27.58"
"CA-2015-111703","Normal","27.504"
"CA-2017-110625","Normal","27.46"
"CA-2014-155271","Normal","27.46"
"CA-2017-107874","Normal","27.42"
"CA-2016-162614","Normal","27.264"
"CA-2016-138037","Normal","27.24"
"CA-2015-160794","Normal","27.216"
"CA-2016-153346","Normal","27.21"
"US-2017-103226","Normal","27.18"
"US-2015-165449","Normal","27.168"
"CA-2015-169278","Normal","26.976"
"CA-2015-121391","Normal","26.96"
"CA-2016-149237","Normal","26.94"
"US-2015-145121","Normal","26.9"
"CA-2017-127621","Normal","26.88"
"CA-2015-140375","Normal","26.82"
"CA-2015-144253","Normal","26.8"
"CA-2017-154088","Normal","26.72"
"US-2014-164644","Normal","26.632"
"CA-2017-103009","Normal","26.4"
"CA-2017-163874","Normal","26.352"
"CA-2016-130484","Normal","26.352"
"US-2016-155180","Normal","26.336"
"CA-2017-127803","Normal","26.16"
"CA-2017-155558","Normal","26.15"
"CA-2014-115056","Normal","26.136"
"CA-2014-145576","Normal","26.128"
"CA-2017-108322","Normal","26.056"
"CA-2015-118227","Normal","25.99"
"CA-2014-107916","Normal","25.952"
"CA-2017-100433","Normal","25.92"
"CA-2017-160458","Normal","25.92"
"CA-2016-155439","Normal","25.92"
"CA-2014-164861","Normal","25.92"
"CA-2017-105326","Normal","25.92"
"CA-2015-115924","Normal","25.9"
"CA-2015-154900","Normal","25.87"
"CA-2017-107314","Normal","25.83"
"US-2016-154256","Normal","25.83"
"US-2017-105697","Normal","25.696"
"US-2017-140074","Normal","25.68"
"CA-2016-120250","Normal","25.632"
"CA-2016-103359","Normal","25.584"
"CA-2014-120432","Normal","25.5"
"CA-2017-167976","Normal","25.5"
"CA-2015-109113","Normal","25.488"
"CA-2015-112823","Normal","25.488"
"CA-2017-131156","Normal","25.472"
"CA-2016-165561","Normal","25.35"
"CA-2015-144386","Normal","25.344"
"CA-2017-158883","Normal","25.344"
"CA-2014-110422","Normal","25.248"
"CA-2014-158442","Normal","25.184"
"US-2015-150161","Normal","25.176"
"US-2014-165589","Normal","25.16"
"US-2017-123281","Normal","25.11"
"CA-2017-147753","Normal","25.06"
"US-2014-111353","Normal","25.06"
"CA-2017-110926","Normal","25.06"
"CA-2016-166625","Normal","25.06"
"US-2015-138716","Normal","25.032"
"US-2015-141684","Normal","24.96"
"CA-2016-131639","Normal","24.904"
"CA-2014-147235","Normal","24.9"
"CA-2016-163937","Normal","24.85"
"CA-2016-157868","Normal","24.85"
"CA-2015-148859","Normal","24.816"
"CA-2016-100083","Normal","24.784"
"CA-2014-165379","Normal","24.720"
"US-2016-150357","Normal","24.703"
"CA-2016-124233","Normal","24.7"
"US-2017-146416","Normal","24.678"
"CA-2015-126186","Normal","24.64"
"US-2017-108245","Normal","24.620"
"CA-2015-102806","Normal","24.588"
"CA-2017-110478","Normal","24.57"
"CA-2015-136105","Normal","24.56"
"CA-2015-164623","Normal","24.56"
"CA-2014-138296","Normal","24.56"
"CA-2017-104822","Normal","24.55"
"CA-2017-155642","Normal","24.500"
"CA-2017-146136","Normal","24.448"
"CA-2017-122112","Normal","24.448"
"CA-2015-134922","Normal","24.4"
"CA-2017-127922","Normal","24.288"
"CA-2014-162362","Normal","24.24"
"CA-2015-146465","Normal","24.192"
"CA-2016-116232","Normal","24.066"
"CA-2017-103156","Normal","24.048"
"CA-2017-142867","Normal","24.048"
"US-2017-166233","Normal","24"
"CA-2017-100356","Normal","23.992"
"US-2016-106677","Normal","23.988"
"CA-2016-116974","Normal","23.976"
"CA-2014-110030","Normal","23.976"
"CA-2016-117408","Normal","23.968"
"CA-2016-109057","Normal","23.952"
"CA-2016-129903","Normal","23.92"
"CA-2015-119942","Normal","23.904"
"CA-2017-131618","Normal","23.888"
"CA-2017-107461","Normal","23.88"
"CA-2017-164049","Normal","23.85"
"CA-2017-160087","Normal","23.832"
"CA-2017-158120","Normal","23.766"
"CA-2017-105144","Normal","23.68"
"CA-2014-110352","Normal","23.68"
"CA-2016-121993","Normal","23.616"
"CA-2017-144568","Normal","23.55"
"CA-2014-159625","Normal","23.472"
"CA-2014-142951","Normal","23.472"
"CA-2014-107573","Normal","23.472"
"CA-2017-108091","Normal","23.36"
"CA-2016-158043","Normal","23.36"
"CA-2016-169026","Normal","23.34"
"CA-2017-150609","Normal","23.24"
"CA-2017-162936","Normal","23.18"
"US-2017-141943","Normal","23.16"
"US-2014-130358","Normal","23.120"
"CA-2016-164035","Normal","23.12"
"CA-2017-123659","Normal","23.12"
"CA-2017-143651","Normal","23.1"
"CA-2017-152968","Normal","23.08"
"CA-2016-104689","Normal","23.04"
"CA-2017-152499","Normal","22.992"
"CA-2016-106656","Normal","22.98"
"CA-2017-146458","Normal","22.96"
"CA-2015-132815","Normal","22.96"
"CA-2015-133536","Normal","22.92"
"CA-2016-112340","Normal","22.92"
"CA-2015-152513","Normal","22.848"
"CA-2017-119564","Normal","22.77"
"CA-2016-149349","Normal","22.752"
"CA-2017-130904","Normal","22.744"
"CA-2017-133333","Normal","22.72"
"CA-2017-134649","Normal","22.63"
"US-2016-120460","Normal","22.608"
"CA-2017-134607","Normal","22.58"
"CA-2015-120845","Normal","22.549"
"CA-2016-113803","Normal","22.48"
"CA-2017-169264","Normal","22.44"
"US-2014-100279","Normal","22.38"
"US-2015-167220","Normal","22.368"
"CA-2014-148285","Normal","22.320"
"CA-2015-154795","Normal","22.288"
"CA-2015-129700","Normal","22.288"
"US-2014-154655","Normal","22.24"
"CA-2015-158792","Normal","22.2"
"CA-2015-133627","Normal","22.2"
"CA-2016-169922","Normal","22.160"
"CA-2016-114951","Normal","22.14"
"US-2017-140312","Normal","22"
"CA-2016-128727","Normal","22"
"CA-2017-146724","Normal","22"
"CA-2014-146528","Normal","22.00"
"CA-2017-142489","Normal","21.99"
"CA-2014-104829","Normal","21.98"
"CA-2015-128993","Normal","21.98"
"CA-2017-117009","Normal","21.96"
"US-2015-134271","Normal","21.93"
"CA-2017-160661","Normal","21.93"
"CA-2016-120859","Normal","21.88"
"US-2016-154361","Normal","21.88"
"CA-2017-105074","Normal","21.744"
"CA-2014-130274","Normal","21.56"
"CA-2016-155670","Normal","21.504"
"CA-2016-111115","Normal","21.48"
"US-2016-152835","Normal","21.4"
"CA-2014-141278","Normal","21.4"
"CA-2017-160934","Normal","21.4"
"CA-2014-133809","Normal","21.396"
"CA-2014-100363","Normal","21.376"
"CA-2015-127607","Normal","21.376"
"CA-2015-151624","Normal","21.36"
"CA-2014-165568","Normal","21.36"
"CA-2015-115420","Normal","21.34"
"CA-2017-116204","Normal","21.336"
"CA-2017-163671","Normal","21.312"
"CA-2014-127936","Normal","21.24"
"CA-2016-155446","Normal","21.21"
"CA-2016-136595","Normal","21.204"
"CA-2014-103807","Normal","21.19"
"CA-2016-101168","Normal","21.12"
"CA-2017-150602","Normal","21.12"
"CA-2015-129392","Normal","21.12"
"US-2015-130491","Normal","21.11"
"US-2016-137547","Normal","21.072"
"CA-2015-142139","Normal","20.96"
"CA-2016-128307","Normal","20.936"
"CA-2014-110527","Normal","20.88"
"CA-2015-101007","Normal","20.8"
"CA-2015-135363","Normal","20.784"
"CA-2017-104318","Normal","20.768"
"US-2015-168914","Normal","20.768"
"CA-2017-141614","Normal","20.736"
"US-2017-141698","Normal","20.736"
"CA-2014-151554","Normal","20.736"
"CA-2017-106537","Normal","20.736"
"CA-2017-134173","Normal","20.736"
"US-2015-137533","Normal","20.736"
"US-2017-118535","Normal","20.7"
"CA-2015-121132","Normal","20.696"
"US-2017-120908","Normal","20.664"
"CA-2017-144820","Normal","20.64"
"CA-2017-112984","Normal","20.544"
"CA-2015-111325","Normal","20.451"
"CA-2015-148964","Normal","20.24"
"CA-2017-169810","Normal","20.23"
"US-2016-131058","Normal","20.16"
"CA-2017-151428","Normal","20.16"
"CA-2017-108931","Normal","20.12"
"CA-2015-128860","Normal","20.104"
"CA-2017-151190","Normal","20.07"
"CA-2014-109134","Normal","20.04"
"CA-2017-163818","Normal","19.98"
"US-2016-119270","Normal","19.98"
"CA-2014-118304","Normal","19.98"
"CA-2014-153150","Normal","19.92"
"CA-2017-147144","Normal","19.83"
"CA-2015-103961","Normal","19.824"
"CA-2017-107244","Normal","19.76"
"CA-2017-143434","Normal","19.76"
"CA-2014-152296","Normal","19.752"
"CA-2014-122679","Normal","19.68"
"CA-2017-150525","Normal","19.67"
"CA-2015-156524","Normal","19.65"
"CA-2016-144337","Normal","19.648"
"CA-2016-117660","Normal","19.616"
"CA-2015-144288","Normal","19.584"
"CA-2017-111178","Normal","19.56"
"CA-2015-121552","Normal","19.56"
"CA-2016-147683","Normal","19.54"
"CA-2014-141817","Normal","19.536"
"CA-2017-125745","Normal","19.52"
"CA-2015-144652","Normal","19.46"
"CA-2014-155852","Normal","19.456"
"CA-2014-156545","Normal","19.456"
"US-2016-106313","Normal","19.44"
"CA-2015-160213","Normal","19.44"
"CA-2017-115777","Normal","19.44"
"CA-2015-167479","Normal","19.44"
"CA-2017-168179","Normal","19.44"
"US-2014-112795","Normal","19.44"
"CA-2014-130813","Normal","19.44"
"CA-2015-150196","Normal","19.44"
"CA-2014-133354","Normal","19.44"
"CA-2016-100307","Normal","19.44"
"US-2016-114776","Normal","19.44"
"CA-2016-132990","Normal","19.312"
"US-2014-147606","Normal","19.3"
"CA-2016-168921","Normal","19.296"
"CA-2017-146024","Normal","19.198"
"CA-2015-141936","Normal","19.152"
"CA-2016-112382","Normal","19.136"
"CA-2017-159884","Normal","19.120"
"CA-2017-134285","Normal","19.104"
"CA-2017-158967","Normal","19.104"
"CA-2017-114440","Normal","19.05"
"CA-2017-117394","Normal","19.04"
"CA-2017-153654","Normal","19.008"
"US-2017-124303","Normal","19.002"
"CA-2015-130610","Normal","19"
"US-2016-101497","Normal","18.97"
"CA-2016-119641","Normal","18.96"
"CA-2017-105886","Normal","18.96"
"CA-2015-120446","Normal","18.9"
"CA-2014-105172","Normal","18.9"
"CA-2016-140046","Normal","18.9"
"CA-2016-136287","Normal","18.9"
"CA-2016-147067","Normal","18.84"
"CA-2017-128629","Normal","18.84"
"CA-2014-166884","Normal","18.784"
"CA-2017-122280","Normal","18.76"
"CA-2014-100860","Normal","18.75"
"CA-2016-128923","Normal","18.720"
"CA-2016-151512","Normal","18.72"
"CA-2017-164000","Normal","18.704"
"US-2014-156216","Normal","18.648"
"CA-2015-150511","Normal","18.54"
"CA-2017-152261","Normal","18.528"
"CA-2016-157364","Normal","18.48"
"CA-2014-113964","Normal","18.464"
"CA-2016-137652","Normal","18.432"
"CA-2015-156377","Normal","18.416"
"US-2017-168802","Normal","18.368"
"CA-2017-135783","Normal","18.28"
"CA-2017-143217","Normal","18.24"
"CA-2014-134621","Normal","18.24"
"US-2016-114888","Normal","18.192"
"CA-2015-102778","Normal","18.176"
"CA-2017-164098","Normal","18.16"
"CA-2016-141586","Normal","18.16"
"CA-2017-150504","Normal","18.16"
"CA-2015-106978","Normal","18.128"
"CA-2017-141446","Normal","18"
"CA-2016-111696","Normal","17.94"
"CA-2017-104906","Normal","17.94"
"CA-2015-116512","Normal","17.94"
"CA-2015-166604","Normal","17.94"
"CA-2014-109904","Normal","17.94"
"CA-2016-150000","Normal","17.92"
"CA-2017-130715","Normal","17.9"
"CA-2017-154935","Normal","17.88"
"CA-2016-106915","Normal","17.856"
"CA-2017-148166","Normal","17.856"
"CA-2017-112536","Normal","17.798"
"CA-2015-105361","Normal","17.64"
"CA-2017-101959","Normal","17.62"
"US-2016-144393","Normal","17.616"
"CA-2017-117863","Normal","17.608"
"CA-2017-167542","Normal","17.544"
"US-2015-150231","Normal","17.52"
"CA-2015-153073","Normal","17.496"
"US-2017-159562","Normal","17.48"
"US-2017-123204","Normal","17.48"
"US-2017-112928","Normal","17.48"
"CA-2015-100573","Normal","17.48"
"CA-2017-105053","Normal","17.472"
"CA-2014-134061","Normal","17.46"
"US-2014-117058","Normal","17.46"
"CA-2016-164483","Normal","17.456"
"CA-2017-129567","Normal","17.456"
"CA-2015-120551","Normal","17.43"
"CA-2016-133144","Normal","17.34"
"CA-2017-122945","Normal","17.31"
"CA-2016-136434","Normal","17.31"
"CA-2014-109127","Normal","17.28"
"CA-2014-104808","Normal","17.248"
"CA-2014-121167","Normal","17.248"
"CA-2016-102596","Normal","17.184"
"US-2015-126235","Normal","17.14"
"CA-2016-105760","Normal","17.12"
"CA-2015-153612","Normal","17.12"
"CA-2015-158918","Normal","17.12"
"CA-2017-157112","Normal","17.104"
"CA-2015-158323","Normal","17.088"
"CA-2017-143861","Normal","17.088"
"CA-2016-151323","Normal","17.05"
"CA-2016-154053","Normal","16.99"
"CA-2017-109211","Normal","16.98"
"CA-2016-130029","Normal","16.92"
"CA-2014-123127","Normal","16.78"
"CA-2015-155124","Normal","16.776"
"CA-2016-126613","Normal","16.768"
"CA-2017-132738","Normal","16.752"
"US-2016-150035","Normal","16.74"
"CA-2016-102134","Normal","16.74"
"CA-2017-115070","Normal","16.739"
"US-2016-147991","Normal","16.72"
"US-2015-158911","Normal","16.712"
"CA-2017-159457","Normal","16.68"
"CA-2016-138583","Normal","16.656"
"CA-2015-164833","Normal","16.64"
"US-2014-157406","Normal","16.608"
"CA-2017-118668","Normal","16.59"
"CA-2016-101385","Normal","16.56"
"CA-2017-163566","Normal","16.52"
"CA-2014-158064","Normal","16.52"
"CA-2015-129854","Normal","16.52"
"CA-2016-151974","Normal","16.52"
"CA-2016-163951","Normal","16.52"
"CA-2017-109946","Normal","16.52"
"CA-2016-166485","Normal","16.496"
"CA-2014-103800","Normal","16.448"
"CA-2017-143343","Normal","16.4"
"US-2014-129609","Normal","16.28"
"US-2014-107405","Normal","16.272"
"CA-2017-130834","Normal","16.272"
"CA-2014-114314","Normal","16.23"
"CA-2014-147914","Normal","16.224"
"CA-2016-118934","Normal","16.218"
"CA-2016-128706","Normal","16.192"
"CA-2014-107706","Normal","16.176"
"CA-2017-141747","Normal","16.06"
"CA-2017-136238","Normal","16.032"
"CA-2017-154732","Normal","16.03"
"CA-2017-153339","Normal","15.992"
"CA-2015-163440","Normal","15.984"
"CA-2017-109715","Normal","15.984"
"CA-2017-134439","Normal","15.96"
"CA-2016-134362","Normal","15.936"
"CA-2016-123722","Normal","15.936"
"CA-2017-137456","Normal","15.92"
"CA-2017-134978","Normal","15.92"
"CA-2017-139493","Normal","15.92"
"CA-2016-122392","Normal","15.808"
"US-2016-157308","Normal","15.712"
"CA-2016-103037","Normal","15.712"
"CA-2015-153220","Normal","15.7"
"CA-2014-126907","Normal","15.696"
"CA-2015-156118","Normal","15.696"
"CA-2016-140634","Normal","15.648"
"US-2016-149790","Normal","15.624"
"CA-2016-124681","Normal","15.576"
"CA-2017-161851","Normal","15.57"
"US-2015-153283","Normal","15.56"
"CA-2016-147970","Normal","15.552"
"CA-2014-117016","Normal","15.552"
"US-2014-167633","Normal","15.552"
"CA-2016-158925","Normal","15.552"
"CA-2016-119515","Normal","15.552"
"CA-2017-114412","Normal","15.552"
"CA-2014-129168","Normal","15.552"
"CA-2016-105277","Normal","15.528"
"CA-2017-165155","Normal","15.51"
"CA-2015-124268","Normal","15.48"
"CA-2014-106264","Normal","15.39"
"CA-2014-143182","Normal","15.384"
"CA-2014-132542","Normal","15.36"
"US-2017-118157","Normal","15.28"
"CA-2014-141299","Normal","15.28"
"CA-2014-159478","Normal","15.24"
"CA-2015-130253","Normal","15.24"
"CA-2017-160962","Normal","15.232"
"CA-2016-165673","Normal","15.232"
"CA-2016-126543","Normal","15.168"
"CA-2017-114552","Normal","15.072"
"CA-2017-139416","Normal","15.008"
"CA-2016-137176","Normal","15.008"
"CA-2015-125178","Normal","15.008"
"US-2017-119039","Normal","14.976"
"US-2016-139388","Normal","14.96"
"CA-2017-145275","Normal","14.94"
"CA-2015-123505","Normal","14.94"
"CA-2015-168186","Normal","14.94"
"CA-2015-113740","Normal","14.91"
"CA-2016-119445","Normal","14.9"
"CA-2016-128916","Normal","14.896"
"CA-2017-126438","Normal","14.88"
"CA-2015-166338","Normal","14.832"
"CA-2016-147585","Normal","14.82"
"US-2017-166394","Normal","14.82"
"CA-2017-118136","Normal","14.80"
"CA-2016-151141","Normal","14.78"
"CA-2017-161984","Normal","14.77"
"US-2017-135503","Normal","14.76"
"US-2016-116442","Normal","14.76"
"CA-2015-141768","Normal","14.73"
"CA-2016-159653","Normal","14.73"
"CA-2017-154949","Normal","14.73"
"CA-2017-137001","Normal","14.7"
"CA-2014-163013","Normal","14.67"
"CA-2014-139283","Normal","14.67"
"CA-2016-110023","Normal","14.624"
"CA-2016-138688","Normal","14.62"
"CA-2014-100391","Normal","14.62"
"CA-2015-162607","Normal","14.592"
"CA-2014-141355","Normal","14.576"
"CA-2014-125759","Normal","14.56"
"CA-2014-114643","Normal","14.52"
"CA-2015-143532","Normal","14.496"
"CA-2014-115336","Normal","14.48"
"CA-2014-125171","Normal","14.4"
"CA-2016-117912","Normal","14.368"
"CA-2017-138422","Normal","14.352"
"CA-2016-112676","Normal","14.352"
"CA-2017-101273","Normal","14.336"
"CA-2015-145401","Normal","14.304"
"CA-2015-131457","Normal","14.28"
"CA-2017-157651","Normal","14.2"
"CA-2016-117282","Normal","14.16"
"CA-2017-112172","Normal","14.13"
"CA-2016-103128","Normal","14.112"
"CA-2017-136826","Normal","14.016"
"US-2017-136707","Normal","14.016"
"CA-2014-132913","Normal","13.97"
"CA-2015-143602","Normal","13.944"
"CA-2014-157623","Normal","13.94"
"CA-2014-111773","Normal","13.92"
"CA-2017-125367","Normal","13.92"
"CA-2017-118122","Normal","13.904"
"CA-2017-151071","Normal","13.904"
"CA-2014-138198","Normal","13.904"
"CA-2015-103723","Normal","13.9"
"CA-2015-160864","Normal","13.848"
"CA-2016-144785","Normal","13.83"
"CA-2014-161249","Normal","13.809"
"CA-2016-152408","Normal","13.776"
"CA-2017-103765","Normal","13.762"
"CA-2017-117695","Normal","13.76"
